movie_id,actor_id
21012,25526
21012,2790
21012,34358
21012,6308
21018,161
21018,2831
21018,3556
21018,3564
21018,5340
21018,9553
21019,17417
21019,22989
21019,28591
21019,34359
21019,361
21019,6773
2102,1140
2102,1174
2102,12922
2102,3470
2102,4024
2102,6495
21024,11925
21024,17418
21024,28592
21024,5312
21024,6309
21024,962
21025,11945
21025,17419
21025,22990
21025,28593
21025,34360
21025,5251
21026,11946
21026,17136
21026,17420
21026,22991
21026,34361
21026,6310
21027,1508
21027,16703
21027,28594
21027,302
21027,6840
21027,9817
2103,1175
2103,13
2103,29836
2103,3355
2103,7852
2103,8146
21031,11456
21031,139
21031,17421
21031,21072
21031,24473
21031,28595
21035,17032
21035,17412
21035,5413
21035,6311
21035,6413
21035,675
21036,11576
21036,11947
21036,12309
21036,13306
21036,17422
21036,25395
21036,3469
21036,3852
21036,4729
21036,6419
21036,6476
21036,9575
21039,17423
21039,22992
21039,28596
21039,8778
21039,962
2104,103
2104,1163
2104,146
2104,24134
2104,28827
2104,675
21040,11948
21040,1588
21040,17424
21040,22993
21040,34362
21040,6312
21045,11949
21045,17012
21045,17425
21045,22994
21045,34363
21045,6313
21046,1358
21046,3652
21046,7027
21046,7597
21046,9154
21046,9775
21048,1009
21048,16881
21048,2397
21048,28597
21048,34364
21048,6314
2105,154
2105,24135
2105,3582
2105,42
2105,522
2105,5265
21051,12858
21051,1362
21051,16510
21051,17949
21051,1871
21051,34365
21053,11950
21053,17426
21053,22995
21053,23170
21053,28598
21053,5236
21059,1271
21059,17032
21059,28599
21059,3375
21059,354
21059,6272
2106,1599
2106,18578
2106,260
2106,29837
2106,48
2106,7011
21060,11951
21060,14177
21060,17260
21060,2754
21061,16993
21061,23925
21061,28600
21061,7735
21061,872
21061,9227
21062,11952
21062,16778
21062,17427
21062,28601
21062,6315
21062,9631
21065,1163
21065,18188
21065,22996
21065,5889
21065,6316
21065,6474
21067,11941
21067,11953
21067,17428
21067,22997
21067,28602
21067,6218
2107,12298
2107,13068
2107,18579
2107,28812
2107,446
2107,7501
21070,11954
21070,13191
21070,22998
21070,28603
21070,4810
21070,6317
21072,13665
21072,22999
21072,25864
21072,3127
21072,5530
21072,7619
21074,23000
21074,28604
21074,34366
21074,6318
21074,6324
21074,7506
21077,11955
21077,15434
21077,16481
21077,1886
21077,24990
21077,272
21078,28605
21078,484
21078,592
21078,6524
21078,8932
21078,9626
21079,11956
21079,17429
21079,19037
21079,22006
21079,34367
21079,6319
2108,1176
2108,13069
2108,18580
2108,24136
2108,29838
2108,7502
21080,1008
21080,1562
21080,23001
21080,2784
21080,5667
21080,9979
21082,2702
21082,326
21082,34368
21082,5601
21082,6320
21082,902
21083,3495
21083,6083
21083,6158
21083,6321
21083,6561
21083,700
21084,1186
21084,11957
21084,14554
21084,17474
21084,34369
21084,6580
21085,23002
21085,28606
21085,34370
21085,4058
21085,5242
21085,7715
21086,17430
21086,23003
21086,28607
21086,34371
21086,4541
21086,6322
21087,11958
21087,28608
21087,3325
21087,3652
21087,3703
21087,6323
21088,17431
21088,28609
21088,34372
21088,6318
21088,6324
21088,6406
2109,1177
2109,13014
2109,13070
2109,18581
2109,24137
2109,2617
21091,11959
21091,17432
21091,20381
21091,3145
21091,810
21091,9130
21094,17434
21094,23004
21094,28610
21094,34373
21094,3651
21094,6534
21095,2560
21095,3692
21095,4541
21095,617
21095,6923
21095,729
21096,11752
21096,2398
21096,28611
21096,34374
21096,3468
21096,9763
21099,11960
21099,17890
21099,23005
21099,3527
21099,4024
21099,6693
211,181
211,300
211,4560
211,562
211,7120
211,7955
2110,1379
2110,5238
2110,6253
2110,6911
2110,7836
2110,838
21101,11961
21101,17435
21101,23006
21101,28612
21101,34375
21101,6325
21104,11207
21104,11962
21104,23080
21104,3414
21104,5921
21104,608
21105,1070
21105,11963
21105,23007
21105,28124
21105,34376
21105,4833
21107,17436
21107,20234
21107,25810
21107,34377
21107,6326
21107,9039
2111,1130
2111,12724
2111,18174
2111,545
2111,7079
2111,948
21115,2072
21115,34379
21115,6329
21115,6400
21115,7766
21115,861
21117,11964
21117,12116
21117,17437
21117,34380
21117,6330
21117,8049
21118,15045
21118,17438
21118,3351
21118,34381
21118,3769
21118,4560
2112,184
2112,3349
2112,3448
2112,3766
2112,489
2112,912
21123,1426
21123,1615
21123,17439
21123,23008
21123,552
21123,6332
21127,11900
21127,1588
21127,17440
21127,24039
21127,3578
21127,4005
21128,11965
21128,17441
21128,23009
21128,28615
21128,34382
21128,6333
2113,1926
2113,2717
2113,2724
2113,3831
2113,5290
2113,543
21131,11966
21131,17186
21131,34383
21131,5561
21131,6120
21131,7473
21138,11729
21138,11967
21138,23010
21138,5885
21138,6334
21138,9800
21139,2856
21139,3311
21139,3339
21139,3705
21139,404
21139,524
2114,13071
2114,18582
2114,24138
2114,254
2114,29839
2114,7503
21141,11968
21141,12214
21141,23011
21141,28616
21141,34384
21141,6335
21142,11969
21142,17442
21142,23012
21142,34385
21142,3968
21142,5568
21145,11867
21145,178
21145,23070
21145,4081
21145,6
21145,822
21146,12728
21146,1495
21146,23013
21146,28617
21146,657
21146,7033
21147,11970
21147,17443
21147,23014
21147,28618
21147,34386
21147,6336
21149,11971
21149,17444
21149,23015
21149,28619
21149,34387
21149,6337
2115,12494
2115,13072
2115,526
2115,55
2115,5840
2115,7244
21150,15831
21150,2086
21150,34388
21150,6174
21150,670
21150,8257
21151,11216
21151,11972
21151,17445
21151,28620
21151,2933
21151,34389
21154,17446
21154,22613
21154,28621
21154,34390
21154,3577
21154,6190
21155,11973
21155,17447
21155,28622
21155,3325
21155,34391
21155,587
21158,11974
21158,12110
21158,28623
21158,34392
21158,6338
21158,6968
2116,1178
2116,13073
2116,17630
2116,18583
2116,7504
2116,8895
21160,11975
21160,1549
21160,23016
21160,3332
21160,34393
21160,6339
21163,11976
21163,17448
21163,6300
21164,11977
21164,17407
21164,17449
21164,23017
21164,2453
21164,556
21169,11834
21169,16505
21169,5269
21169,5648
21169,6025
21169,6034
2117,12053
2117,133
2117,2044
2117,23639
2117,3162
2117,409
21171,1269
21171,17450
21171,301
21171,34394
21171,369
21171,861
21174,17451
21174,23018
21174,28624
21174,34395
21174,6340
21174,7517
21178,11397
21178,14558
21178,1483
21178,18407
21178,21
21178,5380
21179,11978
21179,17453
21179,23020
21179,2513
21179,28625
21179,34396
2118,2497
2118,2633
2118,29840
2118,300
2118,520
2118,706
21182,11979
21182,1445
21182,23021
21182,4456
21182,6313
21182,9584
21185,15430
21185,1751
21185,397
21185,496
21185,6987
21185,7297
21186,11980
21186,17373
21186,17454
21186,22884
21186,23022
21186,6341
21188,10022
21188,12595
21188,272
21188,34397
21188,4024
21188,930
21189,1160
21189,23023
21189,34398
21189,6234
21189,6342
21189,6834
2119,1179
2119,24139
2119,29841
2119,6840
2119,7001
2119,7759
21191,11981
21191,17455
21191,23024
21191,27466
21191,34399
21191,6343
21193,10372
21193,11982
21193,17456
21193,23025
21193,34400
21193,6344
21196,11983
21196,13400
21196,3385
21196,6345
21196,6698
21196,8861
21198,12242
21198,17457
21198,28586
21198,33495
21198,6299
21198,6362
21199,11984
21199,17458
21199,23026
21199,28626
21199,34401
21199,6346
212,15314
212,17951
212,23543
212,25230
212,31578
212,3201
212,3287
212,416
212,6841
212,9247
212,93
212,982
2120,1280
2120,17406
2120,197
2120,29842
2120,3577
2120,417
21201,11985
21201,13605
21201,17459
21201,23027
21201,5032
21201,6347
21202,11576
21202,17421
21202,466
21202,696
21202,7813
21202,9817
21203,23730
21203,34402
21203,4156
21203,4166
21203,6348
21203,8976
21206,1430
21206,34403
21206,6334
21206,6349
21206,6432
21206,6549
21209,17460
21209,23028
21209,28627
21209,330
21209,34404
21209,6481
2121,13074
2121,1970
2121,2747
2121,29843
2121,6398
2121,810
21210,11986
21210,17461
21210,23029
21210,2392
21210,28628
21211,11848
21211,227
21211,2613
21211,5445
21211,6801
21211,9991
21212,11815
21212,17462
21212,34405
21212,5729
21212,6453
21212,6525
21213,11987
21213,12704
21213,23030
21213,28629
21213,6350
21214,1730
21214,1782
21214,28630
21214,2885
21214,34406
21214,6083
21218,1327
21218,28631
21218,34407
21218,3469
21218,3800
21218,683
21219,11940
21219,11988
21219,17258
21219,28632
21219,34408
21219,3939
2122,11655
2122,1180
2122,1264
2122,2086
2122,22642
2122,26763
2122,2819
2122,4040
2122,489
2122,6935
2122,708
2122,7505
21220,11989
21220,187
21220,28633
21220,309
21220,4541
21220,6351
21222,11990
21222,1228
21222,17463
21222,23031
21222,28634
21222,34409
21225,11991
21225,17464
21225,23032
21225,28635
21225,34410
21225,6352
21227,120
21227,242
21227,28508
21227,3555
21227,3714
21227,6248
21228,11992
21228,18135
21228,20968
21228,282
21228,28636
21228,6282
2123,12567
2123,3143
2123,3297
2123,747
2123,7506
2123,7571
21231,11993
21231,17465
21231,17651
21231,26639
21231,6353
21231,7215
21235,17805
21235,34411
21235,5262
21235,6354
21235,6495
21235,9393
21236,2760
21236,34412
21236,3708
21236,4560
21236,560
21236,666
21238,1756
21238,3714
21238,4079
21238,4144
21238,6299
21238,9554
2124,1181
2124,13075
2124,18584
2124,24140
2124,29844
2124,867
21244,11994
21244,17421
21244,17466
21244,21027
21244,6355
21246,11995
21246,17467
21246,23033
21246,28637
21246,34413
21246,6356
21248,12306
21248,12795
21248,1438
21248,34414
21248,7206
21248,804
21249,1548
21249,17468
21249,2654
2125,13076
2125,144
2125,18585
2125,24141
2125,7507
2125,7625
21251,11996
21251,17469
21251,23034
21251,28638
21251,34415
21251,6357
21252,11287
21252,11997
21252,23035
21252,28639
21252,5432
21252,6321
21253,1012
21253,11998
21253,17470
21253,18337
21253,20969
21253,28640
2126,24142
2126,346
2126,3672
2126,3809
2126,5463
2126,696
21266,11999
21266,17471
21266,23036
21266,28641
21266,34416
21266,6358
21268,11304
21268,15352
21268,17447
21268,6359
21268,9555
2127,1182
2127,13054
2127,16574
2127,294
2127,893
2127,9708
21270,12000
21270,17472
21270,28642
21270,5665
21270,6299
21270,6385
21271,419
21271,5842
21271,7147
21271,813
21271,8964
21274,13068
21274,2044
21274,28643
21274,34417
21274,7209
21274,9111
2128,11747
2128,1696
2128,312
2128,3521
2128,469
2128,7508
21281,12001
21281,16443
21281,17645
21281,28644
21281,34418
21281,6360
21283,1203
21283,17473
21283,17597
21283,34419
21283,6027
21283,9639
21284,12002
21284,17474
21284,28645
21284,3223
21284,6361
21284,6701
21285,11500
21285,12003
21285,12993
21285,34420
21285,6362
21285,980
2129,114
2129,13077
2129,148
2129,18586
2129,24143
2129,29845
21290,120
21290,1700
21290,255
21290,2734
21290,282
21290,6
21292,1047
21292,12004
21292,13614
21292,23037
21292,28646
21292,6772
21294,11879
21294,1228
21294,18188
21294,34421
21294,3578
21294,6299
21296,11051
21296,11188
21296,12005
21296,23038
21296,6363
21296,928
21297,12006
21297,17475
21297,23039
21297,28647
21297,330
21297,34422
21298,1620
21298,23080
21298,314
21298,3414
21298,3527
21298,608
21299,11834
21299,1438
21299,2725
21299,3652
21299,6364
21299,7623
213,12456
213,140
213,17952
213,23544
213,29172
213,6842
2130,13078
2130,140
2130,18587
2130,23526
2130,23594
2130,7509
21303,12007
21303,17476
21303,23040
21303,28648
21303,6365
21304,11201
21304,23041
21304,3432
21304,34423
21304,6366
21304,6438
21307,12008
21307,17477
21307,21051
21307,23042
21307,28649
21307,3361
21308,34424
21308,368
21308,5714
21308,5724
21308,9485
21308,9886
2131,13700
2131,226
2131,23290
2131,24144
2131,3224
2131,7149
21310,12009
21310,15152
21310,17478
21310,28650
21310,34425
21310,6367
21311,12010
21311,17479
21311,23043
21311,25810
21311,34426
21311,6326
21312,23044
21312,28651
21312,29830
21312,3032
21312,3085
21312,3199
21315,12011
21315,17480
21315,23045
21315,28652
21315,34427
21315,6368
21316,10908
21316,12012
21316,17481
21316,23046
21316,28653
21316,6369
21317,11375
21317,12013
21317,17482
21317,23047
21317,34428
21317,6015
2132,1183
2132,160
2132,3586
2132,365
2132,3724
2132,5407
21320,11779
21320,19896
21320,2669
21320,2874
21320,34429
21320,926
21321,17483
21321,18211
21321,211
21321,5745
21321,6370
21321,6513
21322,12014
21322,17484
21322,23048
21322,28654
21322,34430
21322,6371
21323,17485
21323,28609
21323,28655
21323,330
21323,6324
21323,7529
21326,11219
21326,16751
21326,17486
21326,5407
21326,6189
21326,9670
21327,11359
21327,12015
21327,17487
21327,20949
21327,3984
21327,4541
21328,12016
21328,12159
21328,16826
21328,17488
21328,6373
21328,6512
2133,1224
2133,180
2133,4325
2133,5910
2133,6124
2133,797
21334,12017
21334,2517
21334,2556
21334,5379
21334,6374
21334,6801
21336,12018
21336,3945
21336,5080
21336,6375
21336,6568
21336,7536
21337,12019
21337,17489
21337,34431
21337,6156
21337,663
21337,729
21338,12020
21338,17490
21338,23049
21338,28656
21338,6376
21339,12021
21339,12518
21339,1827
21339,23050
21339,3044
21339,34432
2134,1382
2134,2617
2134,304
2134,470
2134,526
2134,5356
21341,11779
21341,1193
21341,17491
21341,2371
21341,34433
21341,464
21345,23051
21345,28657
21345,34434
21345,3515
21345,3556
21345,3577
2135,1303
2135,13079
2135,14679
2135,399
2135,7108
2135,825
21356,3652
21356,6299
21356,6377
21356,6400
21356,6465
21356,66
21359,12022
21359,17492
21359,23024
21359,3181
21359,6378
21359,6960
2136,1183
2136,1263
2136,160
2136,3724
2136,5407
2136,701
21361,1264
21361,3521
21361,4761
21361,6379
21361,7759
21361,8049
21362,12462
21362,1347
21362,23052
21362,28658
21362,6047
21362,8044
21363,12023
21363,17493
21363,34435
21363,5246
21363,6380
21363,9545
21365,12024
21365,17207
21365,23053
21365,3874
21365,4991
21365,524
21368,12025
21368,17494
21368,23054
21368,28659
21368,6381
21369,1136
21369,28660
21369,34033
21369,5314
21369,5423
21369,7733
2137,15267
2137,154
2137,176
2137,43
2137,70
2137,733
21370,12026
21370,17495
21370,23055
21370,28661
21370,34436
21370,6382
21371,19218
21371,3300
21371,531
21371,5602
21371,7506
21371,9949
21372,15092
21372,1886
21372,26220
21372,3562
21372,452
21372,666
21375,12027
21375,17496
21375,23056
21375,28662
21375,6383
21376,17497
21376,23057
21376,28663
21376,34437
21376,6384
21376,6814
21377,17498
21377,23058
21377,28664
21377,34438
21377,6385
21377,9519
21378,12028
21378,17499
21378,23059
21378,28665
21378,6386
21379,11633
21379,12029
21379,17500
21379,23060
21379,6387
2138,10582
2138,1087
2138,11247
2138,18015
2138,2492
2138,47
21383,12031
21383,17502
21383,23061
21383,28666
21383,34439
21383,597
21384,12032
21384,17503
21384,23062
21384,23263
21384,28667
21384,6389
21386,17504
21386,23063
21386,28668
21386,31986
21386,3807
21386,5732
21388,1152
21388,302
21388,34440
21388,5437
21388,729
21388,886
21389,12033
21389,17505
21389,23064
21389,28669
21389,34441
21389,6390
2139,15147
2139,18588
2139,20565
2139,7385
2139,768
2139,857
21390,12034
21390,17506
21390,23065
21390,28670
21390,34442
21390,6391
21392,11936
21392,12035
21392,28671
21392,34414
21392,6392
21392,9604
21393,10010
21393,17507
21393,23066
21393,28672
21393,3095
21393,34443
21395,12036
21395,17508
21395,23067
21395,28673
21395,34444
21395,6393
21396,12037
21396,1233
21396,1417
21396,28674
21396,3802
21396,6218
21398,12038
21398,17509
21398,23068
21398,24264
21398,34445
21398,6394
214,12476
214,182
214,5674
214,6452
214,7744
214,776
2140,12070
2140,2702
2140,406
2140,5774
2140,8419
2140,8555
21400,1279
21400,15198
21400,1768
21400,28676
21400,652
21400,6750
21401,12040
21401,158
21401,17511
21401,34447
21401,4830
21401,5667
21403,11174
21403,16778
21403,22124
21403,6183
21403,6414
21403,9631
21404,338
21404,447
21404,6396
21404,6892
21404,7952
21404,804
21406,12041
21406,17512
21406,23069
21406,28677
21406,34448
21406,6397
21407,12042
21407,12106
21407,17513
21407,23070
21407,4128
21407,9826
2141,1184
2141,158
2141,18589
2141,24145
2141,29846
2141,7510
21410,12043
21410,23071
21410,28678
21410,34449
21410,6398
21410,9693
21414,12044
21414,15555
21414,17514
21414,23072
21414,34450
21414,3470
21416,17515
21416,2022
21416,229
21416,23073
21416,34451
21416,6350
21419,12045
21419,20112
21419,23074
21419,28679
21419,5788
21419,6399
2142,18590
2142,1942
2142,22572
2142,2275
2142,24433
2142,334
21423,1271
21423,22659
21423,227
21423,28680
21423,2897
21423,872
21424,12046
21424,17516
21424,17590
21424,23075
21424,6400
2143,12555
2143,14579
2143,14618
2143,177
2143,254
2143,25698
2143,3268
2143,3480
2143,54
2143,5580
2143,6221
2143,830
21431,12047
21431,15019
21431,17517
21431,322
21431,34452
21431,6257
21432,15880
21432,17518
21432,3304
21432,3806
21432,4833
21432,701
21434,12048
21434,17519
21434,23076
21434,28681
21434,34453
21434,6401
21437,12049
21437,23078
21437,28683
21437,3423
21437,34454
21437,6403
21438,12050
21438,14352
21438,17520
21438,281
21438,5403
21438,6267
21439,13907
21439,17487
21439,23079
21439,28684
21439,3984
21439,448
2144,1405
2144,17305
2144,232
2144,2373
2144,24146
2144,5269
21440,17521
21440,229
21440,23021
21440,23080
21440,28685
21440,6606
21444,12051
21444,17522
21444,18202
21444,18451
21444,23081
21444,6404
21445,16471
21445,17812
21445,27710
21445,3182
21445,34766
21445,3652
21445,4125
21445,524
21445,6362
21445,6377
21445,66
21445,6697
21446,12052
21446,17523
21446,23082
21446,28686
21446,6405
21446,8130
21449,11910
21449,17524
21449,23083
21449,28687
21449,6265
2145,1185
2145,13080
2145,18591
2145,24147
2145,29847
2145,7511
21451,226
21451,3095
21451,6186
21451,824
21451,9305
21451,9359
21453,17431
21453,28688
21453,34455
21453,6318
21453,6324
21453,6406
21454,2184
21454,28689
21454,34456
21454,5913
21454,6407
21454,7813
21457,1228
21457,23084
21457,2353
21457,28690
21457,34457
21457,6408
21458,12053
21458,12868
21458,23085
21458,28691
21458,34458
21458,6409
2146,15654
2146,16708
2146,3034
2146,6362
2146,7099
2146,86
21460,12054
21460,17525
21460,28692
21460,34459
21460,4783
21460,6410
21461,1028
21461,23086
21461,28693
21461,34460
21461,6551
21461,7237
21463,12055
21463,12089
21463,17526
21463,214
21463,28694
21463,34461
21469,12121
21469,262
21469,3607
21469,3714
21469,3814
21469,6647
2147,1186
2147,13081
2147,18592
2147,24148
2147,29848
2147,903
21470,10326
21470,1156
21470,207
21470,301
21470,34462
21470,404
21471,12056
21471,17527
21471,23087
21471,28695
21471,34463
21471,6411
21473,10645
21473,23088
21473,2444
21473,26480
21473,5
21473,6943
21474,17528
21474,214
21474,23089
21474,28696
21474,3435
21474,34464
21477,12057
21477,28697
21477,3385
21477,3830
21477,430
21477,6412
2148,1347
2148,3311
2148,340
2148,3656
2148,3905
2148,584
21480,12058
21480,17529
21480,23090
21480,34465
21480,6413
21480,8633
21481,10002
21481,12059
21481,12145
21481,205
21481,211
21481,22130
21481,23091
21481,28698
21481,5702
21481,6284
21481,6414
21481,6689
21483,1290
21483,158
21483,28699
21483,472
21483,7335
21483,7627
21486,17530
21486,17751
21486,23075
21486,23092
21486,3514
21486,5436
21488,12060
21488,16949
21488,23093
21488,28700
21488,34466
21488,6415
2149,1187
2149,1598
2149,17109
2149,22773
2149,3690
2149,7488
21490,17531
21490,28701
21490,34467
21490,3533
21490,3816
21490,5360
21493,17532
21493,23094
21493,28702
21493,34468
21493,5419
21493,9851
21495,12059
21495,17533
21495,23095
21495,28703
21495,34469
21495,6414
21496,12061
21496,17534
21496,23096
21496,28704
21496,34470
21496,6416
21497,12062
21497,17535
21497,28705
21497,34471
21497,6417
21497,7200
21498,12063
21498,17536
21498,23097
21498,28706
21498,34472
21498,6418
21499,182
21499,23098
21499,34473
21499,3527
21499,3617
21499,4924
215,12146
215,14974
215,183
215,23545
215,477
215,6843
2150,1188
2150,13082
2150,18593
2150,24149
2150,29849
2150,7512
21500,12064
21500,17537
21500,23099
21500,28707
21500,34474
21500,6419
21502,134
21502,17538
21502,22237
21502,23100
21502,3043
21502,3706
21507,12065
21507,13268
21507,1843
21507,28708
21507,34475
21507,6420
21508,12066
21508,14963
21508,210
21508,29019
21508,33
21508,3957
21509,12067
21509,15509
21509,23101
21509,28709
21509,34476
21509,6421
2151,13083
2151,18
2151,205
2151,26158
2151,277
2151,6404
21510,12068
21510,17539
21510,22413
21510,23102
21510,34477
21510,6422
21512,17540
21512,23103
21512,28710
21512,34478
21512,4083
21512,6423
21517,12069
21517,21885
21517,23104
21517,28711
21517,6424
21517,8485
2152,1086
2152,1502
2152,355
2152,44
2152,504
2152,543
21520,17378
21520,3493
21520,6425
21520,6833
21520,7335
21520,777
21522,10036
21522,12070
21522,23105
21522,28712
21522,6426
21522,6750
21524,17542
21524,23106
21524,28713
21524,3327
21524,34480
21524,83
21525,12071
21525,1430
21525,17543
21525,28714
21525,33428
21525,6427
2153,13084
2153,17612
2153,18594
2153,24150
2153,733
2153,7513
21530,17431
21530,23294
21530,28715
21530,6318
21530,6324
21530,6406
21531,12072
21531,17544
21531,23107
21531,27851
21531,28716
21531,6428
21532,17545
21532,3182
21532,463
21532,5867
21533,1329
21533,197
21533,22205
21533,3428
21533,34481
21533,3777
21538,255
21538,34482
21538,3452
21538,4128
21538,5950
21538,5985
2154,12723
2154,13085
2154,13664
2154,435
2154,7514
2154,7766
21541,12073
21541,17546
21541,23108
21541,25571
21541,28717
21541,6429
21543,12074
21543,16486
21543,17547
21543,23109
21543,28718
21543,3939
21544,11995
21544,23110
21544,28719
21544,34483
21544,4104
21544,5437
21548,12075
21548,2700
21548,3182
21548,5948
21548,6430
21548,6523
2155,1067
2155,12669
2155,140
2155,18463
2155,258
2155,43
21550,12076
21550,12618
21550,17548
21550,23111
21550,28720
21550,2978
21551,17549
21551,18695
21551,2265
21551,26245
21551,6431
21551,9985
21554,10986
21554,12077
21554,2225
21554,23112
21554,6432
21554,654
21556,12078
21556,12145
21556,17550
21556,23113
21556,34484
21556,6433
21557,1344
21557,17551
21557,26616
21557,314
21557,3422
21557,3742
2156,13041
2156,1448
2156,14868
2156,184
2156,29877
2156,3189
2156,3399
2156,3993
2156,48
2156,518
2156,755
2156,857
21566,12079
21566,17552
21566,23114
21566,28721
21566,34485
21566,6434
21568,12080
21568,12572
21568,17553
21568,1827
21568,23050
21568,34200
21569,11625
21569,12081
21569,17554
21569,28722
21569,34486
21569,6435
2157,1111
2157,118
2157,12996
2157,29850
2157,9
2157,9285
21573,12082
21573,1228
21573,17555
21573,23115
21573,28723
21573,34487
21576,12083
21576,23116
21576,27
21576,28724
21576,34488
21576,6436
21577,12177
21577,17671
21577,3198
21577,5674
21577,796
21577,8291
21579,12084
21579,23117
21579,2641
21579,34489
21579,5522
21579,9960
2158,1189
2158,12546
2158,13086
2158,18595
2158,29851
2158,7515
21580,17556
21580,23118
21580,28725
21580,6360
21580,6437
21580,6514
21581,17557
21581,20970
21581,368
21581,5284
21581,6345
21581,675
21585,1080
21585,11530
21585,12354
21585,12380
21585,1533
21585,1680
21585,20801
21585,23167
21585,23580
21585,34490
21585,6266
21585,6750
21586,12085
21586,17558
21586,28726
21586,34491
21586,5678
21586,6438
21589,11040
21589,17559
21589,23119
21589,28727
21589,34492
21589,6439
2159,22
2159,24151
2159,29431
2159,447
2159,455
2159,7120
21594,12086
21594,17560
21594,23120
21594,28728
21594,34493
21594,6440
21599,1643
21599,178
21599,258
21599,3488
21599,4783
21599,902
216,156
216,17953
216,23546
216,29173
216,5300
216,6844
2160,29852
2160,6957
2160,7350
2160,9151
2160,9353
2160,992
21601,12087
21601,17561
21601,28729
21601,448
21601,5561
21602,3032
21602,3085
21602,3102
21602,34494
21602,810
21602,9085
21608,152
21608,2089
21608,27684
21608,417
21608,50
21608,7873
2161,12181
2161,13087
2161,24152
2161,29853
2161,471
2161,6426
21610,12088
21610,17440
21610,17562
21610,456
21610,7543
21610,872
21617,17120
21617,23121
21617,28730
21617,6441
21617,8231
21617,8921
21618,12089
21618,12612
21618,21053
21618,28731
21618,5569
21618,7335
21619,11943
21619,12090
21619,17516
21619,17563
21619,22922
21619,6442
2162,1190
2162,13088
2162,18596
2162,24153
2162,29854
2162,7516
21620,1228
21620,17564
21620,23122
21620,28732
21620,34495
21620,9997
21622,11343
21622,19709
21622,23658
21622,2697
21622,34496
21622,6443
21627,28733
21627,34497
21627,426
21627,5542
21627,565
21627,898
2163,15020
2163,162
2163,3640
2163,5530
2163,6782
2163,726
21631,10582
21631,12091
21631,17565
21631,23123
21631,25959
21631,6444
21632,12185
21632,17090
21632,17566
21632,23124
21632,3521
21632,6445
21634,10035
21634,12092
21634,338
21634,763
21634,8415
21634,929
21636,12093
21636,17567
21636,23125
21636,28734
21636,34498
21636,6446
21637,13347
21637,162
21637,208
21637,34499
21637,469
21637,833
21638,12094
21638,17507
21638,17568
21638,23126
21638,2398
21638,34500
2164,13009
2164,18383
2164,193
2164,23953
2164,29855
2164,7436
21640,12240
21640,17569
21640,34501
21640,3533
21640,6776
21640,8898
21643,12096
21643,17570
21643,23128
21643,28735
21643,34503
21643,6448
21644,113
21644,355
21644,3855
21644,3869
21644,4008
21644,821
21646,12097
21646,23184
21646,34504
21646,6313
21646,6449
21646,9775
21647,12098
21647,1847
21647,23129
21647,28736
21647,34505
21647,6441
21648,11243
21648,17571
21648,6450
21648,7154
21648,9655
21649,12099
21649,17572
21649,23130
21649,28737
21649,30588
21649,6451
2165,13089
2165,1441
2165,167
2165,3042
2165,35
2165,9227
21650,1207
21650,17798
21650,2406
21650,34506
21650,6174
21650,6452
21651,11815
21651,17573
21651,23131
21651,28738
21651,34507
21651,6453
21654,13355
21654,17026
21654,2212
21654,316
21654,498
21654,685
21655,12100
21655,1231
21655,6254
21655,8257
21655,9327
21655,9777
21656,1495
21656,17574
21656,19293
21656,6208
21656,6892
21656,804
21657,17575
21657,23132
21657,28739
21657,34508
21657,6454
21657,789
21659,12101
21659,17576
21659,23133
21659,28740
21659,32017
21659,6455
2166,1191
2166,18597
2166,24154
2166,29856
2166,6550
2166,7517
21660,12102
21660,214
21660,23134
21660,28741
21660,4034
21662,11173
21662,22612
21662,23135
21662,6456
21662,6691
21662,701
21663,11900
21663,12088
21663,12103
21663,253
21663,313
21663,907
21665,17577
21665,2302
21665,6457
21666,17578
21666,23136
21666,3227
21666,34509
21666,5569
21666,6458
21667,1129
21667,12104
21667,17579
21667,23137
21667,28742
21667,3652
21668,12013
21668,12105
21668,23138
21668,27916
21668,5481
21668,822
2167,1337
2167,180
2167,54
2167,683
2167,6833
2167,7301
21670,12106
21670,23139
21670,28744
21670,34510
21670,448
21670,6250
21671,12107
21671,17580
21671,23140
21671,28745
21671,34511
21671,6460
21675,11268
21675,12108
21675,17421
21675,17581
21675,484
21675,6330
21678,11995
21678,23141
21678,3346
21678,34512
21678,3512
21678,6461
2168,1100
2168,390
2168,461
2168,520
2168,663
2168,73
21681,17582
21681,23142
21681,28746
21681,34513
21681,6330
21681,6462
21683,10021
21683,1977
21683,22270
21683,3858
21683,4058
21683,6332
21684,12109
21684,16733
21684,17583
21684,22212
21684,34514
21684,5846
21687,11974
21687,12110
21687,16524
21687,34515
21687,5297
21687,7591
21688,12111
21688,28747
21688,34516
21688,6278
21688,6463
21688,6514
2169,1192
2169,154
2169,1650
2169,18503
2169,2086
2169,406
21692,12112
21692,12347
21692,17584
21692,28748
21692,6315
21692,6464
21693,12150
21693,1718
21693,28749
21693,29037
21693,6465
21693,66
21697,12113
21697,17585
21697,23144
21697,28750
21697,3669
21697,6466
217,184
217,221
217,3576
217,3754
217,5456
217,9951
2170,1193
2170,13090
2170,18598
2170,24155
2170,29857
2170,886
21701,11920
21701,13577
21701,14005
21701,23145
21701,34517
21701,6467
21702,12114
21702,1596
21702,17586
21702,28751
21702,34518
21702,6468
21708,12115
