movie_id,director_id
4878,2643
4880,2097
4881,874
4882,1075
4884,1974
4885,2644
4886,2645
4889,2646
4890,1449
4891,1018
4892,1326
4893,2647
4894,2648
4896,2071
4897,2649
4898,2650
4899,2054
4900,2651
4901,2362
4902,2567
4902,2652
4903,1375
4904,2653
4905,2007
4905,7420
4906,2654
4907,2655
4909,980
4910,2656
4911,2176
4912,21
4913,2657
4914,2658
4915,2659
4916,371
4916,898
4917,2147
4918,1986
4919,2101
4920,874
4921,2428
4921,7474
4922,2116
4924,2660
4925,2219
4926,2661
4927,2417
4928,2307
4929,2662
4930,2663
4931,2664
4934,2665
4935,2666
4936,1956
4937,2667
4938,974
4939,1723
4940,2668
4941,2378
4942,49
4942,2669
4942,8127
4943,2189
4943,2670
4943,7475
4944,594
4945,2671
4947,898
4948,2672
4948,7476
4949,2379
4950,1984
4953,2188
4954,2673
4955,2674
4956,2110
4957,2675
4958,1086
4959,2676
4961,2677
4962,2126
4962,7477
4964,2678
4965,1377
4966,2428
4967,2578
4968,2679
4969,1845
4970,995
4971,2680
4976,2681
4977,2682
4977,7478
4978,2266
4979,1988
4980,2219
4981,2683
4982,2684
4984,2685
4987,1435
4988,2580
4989,2686
4990,2313
4991,2159
4992,2687
4995,2688
4996,246
4997,2689
4998,981
4999,2690
5000,2691
5001,2692
5002,2693
5003,2083
5004,2694
5005,2695
5006,1352
5008,2696
5010,2697
5011,2698
5013,2699
5015,2700
5018,913
5019,2701
5020,2702
5021,210
5022,652
5022,7479
5022,8128
5023,2703
5024,2704
5025,2705
5026,2706
5027,2707
5028,2708
5028,7480
5030,2709
5031,159
5032,2710
5033,2119
5034,1976
5037,2711
5038,2597
5040,2712
5040,7481
5041,303
5042,303
5043,28
5043,245
5043,2076
5044,2713
5045,1369
5047,2010
5047,2714
5048,2715
5049,1956
5050,2716
5052,1956
5053,2717
5054,2718
5055,2719
5057,2720
5060,1999
5061,2195
5062,2077
5063,2721
5064,1999
5065,92
5065,2722
5065,6754
5066,2723
5067,2724
5068,2005
5069,2725
5070,2042
5070,2615
5071,733
5072,2726
5073,483
5074,2727
5076,2728
5077,1285
5078,906
5080,2101
5081,863
5083,2506
5084,2324
5086,2729
5086,7482
5086,8129
5087,2362
5088,2730
5089,2527
5090,1162
5091,574
5093,2731
5094,2732
5095,2733
5096,2734
5097,2735
5099,1648
5100,243
5101,863
5103,2066
5104,2736
5105,575
5107,2214
5107,7436
5110,2737
5111,2241
5112,1979
5113,2738
5115,2739
5116,2740
5118,2741
5118,7483
5119,2742
5120,2122
5121,2743
5122,932
5122,7484
5123,1988
5124,2744
5125,2667
5126,2145
5128,2745
5129,1384
5129,2746
5130,2747
5131,2748
5132,2749
5133,2311
5134,2750
5135,2219
5135,7485
5137,2751
5138,28
5139,2752
5140,2753
5141,2754
5142,2540
5143,2428
5144,1980
5145,2755
5146,210
5147,2756
5148,1256
5150,210
5151,2147
5152,2757
5153,2758
5153,7486
5154,2759
5157,2017
5158,210
5159,2760
5161,2761
5163,2762
5164,2763
5164,7487
5165,2054
5166,2764
5166,7488
5167,2765
5168,2172
5169,2427
5171,2766
5172,2767
5173,2768
5174,2769
5175,2770
5176,2771
5178,1435
5180,2188
5181,2772
5182,2692
5184,2087
5185,2773
5186,1313
5187,856
5188,983
5189,2774
5190,2775
5191,2776
5192,2777
5193,1409
5196,2042
5196,2615
5197,2778
5198,2779
5199,2140
5200,2780
5200,7489
5200,8130
5201,2781
5203,2782
5204,882
5205,2783
5206,2784
5207,37
5208,1984
5209,2785
5210,308
5211,2786
5211,7490
5211,8131
5212,2510
5213,1375
5214,2787
5215,2788
5216,2507
5217,2789
5218,2790
5219,2791
5219,7491
5220,1376
5221,2792
5222,261
5223,2793
5223,7492
5224,2794
5225,1162
5226,595
5227,2795
5228,1974
5229,2796
5230,2797
5233,596
5234,2798
5234,7493
5235,2799
5235,7494
5236,2800
5237,2801
5238,2802
5240,1999
5241,2803
5242,2804
5243,622
5243,2771
5243,5729
5244,2805
5245,523
5248,1450
5248,7495
5249,2806
5251,2807
5252,2808
5252,7496
5253,2809
5254,2810
5255,750
5257,857
5258,2811
5259,861
5261,1999
5261,2103
5261,2122
5262,2219
5265,1707
5266,2456
5270,700
5272,34
5273,2812
5274,2813
5275,2814
5276,2815
5277,2816
5280,2817
5281,2818
5282,2819
5284,2820
5285,2821
5286,2822
5287,2304
5288,2823
5289,2217
5290,2824
5291,2825
5291,4494
5292,2826
5293,1270
5294,2827
5295,2076
5296,2828
5297,2829
5298,2427
5299,2830
5300,2831
5302,2832
5304,200
5306,2833
5308,2834
5309,2219
5310,1025
5311,2835
5312,2084
5313,2836
5313,7498
5314,2837
5315,2135
5316,2400
5317,778
5317,2512
5319,2838
5320,2076
5321,2839
5322,2840
5323,2841
5325,2842
5326,2843
5328,1956
5329,2844
5330,295
5331,2845
5333,1079
5334,2846
5335,2847
5336,2848
5336,7499
5338,2245
5339,2849
5340,2850
5342,1976
5343,2851
5344,918
5345,2695
5346,2852
5347,2140
5348,2273
5349,2853
5353,2854
5353,7500
5354,2855
5355,2856
5355,7501
5356,2857
5357,918
5358,632
5358,7502
5359,912
5361,2858
5362,1606
5363,2859
5364,2860
5365,2861
5365,7503
5366,2862
5367,2843
5368,2863
5370,2864
5371,1956
5372,1205
5373,2361
5374,923
5375,2865
5376,2866
5377,28
5378,980
5379,2444
5379,7504
5380,1075
5381,1018
5381,2867
5382,2868
5383,1677
5385,2869
5386,216
5387,2229
5388,2870
5389,2871
5390,995
5391,1718
5392,2327
5393,764
5394,2311
5395,2872
5396,2873
5397,2874
5398,2875
5399,2223
5400,2876
5403,1400
5404,2373
5406,2877
5407,2147
5408,2878
5409,2879
5411,2880
5413,1375
5415,2881
5416,912
5418,2882
5419,2883
5420,2884
5421,1075
5422,1490
5423,2885
5424,2886
5425,285
5426,2887
5427,2888
5428,1035
5429,1956
5430,2172
5432,2075
5434,2889
5434,7505
5435,1379
5437,2843
5438,2890
5439,500
5440,2369
5442,2891
5443,2892
5444,2893
5446,597
5447,2894
5451,2895
5452,1183
5454,2896
5454,7506
5454,8132
5457,2059
5458,2897
5458,7507
5460,2898
5461,2899
5462,1025
5463,2900
5464,2591
5465,2901
5466,37
5467,2902
5468,2266
5469,2737
5470,2172
5471,1063
5473,2903
5473,3962
5473,7626
5475,2010
5475,2714
5475,8120
5476,2904
5477,2444
5478,2153
5479,2692
5480,1989
5481,2905
5482,1183
5483,1256
5485,2906
5486,2907
5487,2908
5488,1976
5490,2909
5492,939
5493,2311
5494,2910
5495,2600
5496,2911
5497,2912
5498,2913
5499,2131
5500,2087
5502,2914
5503,2915
5504,820
5505,2546
5506,2916
5507,118
5507,2469
5508,2917
5509,1960
5510,2918
5510,7508
5510,8133
5511,1421
5512,2919
5515,2707
5516,2920
5517,2921
5519,2922
5520,2923
5521,2023
5523,2924
5524,2667
5526,2925
5527,2926
5527,5717
5527,7934
5528,908
5529,456
5530,1718
5532,1648
5534,2221
5535,2188
5537,2927
5538,2928
5538,7509
5539,1447
5539,7510
5540,2929
5541,2311
5542,2930
5543,2017
5544,2727
5545,2931
5546,2932
5548,2687
5549,2933
5550,2838
5551,2374
5553,2934
5554,280
5556,1990
5557,936
5558,2382
5559,2935
5560,2936
5561,2937
5562,2938
5563,1435
5564,2939
5565,2940
5566,2941
5567,2942
5568,2393
5569,2943
5570,2944
5571,2473
5572,2762
5573,2945
5575,2946
5576,2869
5578,2947
5579,2948
5580,2949
5581,2950
5581,7511
5583,2951
5585,2952
5587,1684
5590,2695
5592,918
5593,2953
5594,2954
5595,1414
5596,2955
5597,2956
5598,2616
5600,2957
5601,2958
5602,2869
5605,713
5606,980
5607,2959
5608,2960
5609,2961
5610,199
5611,2962
5612,2216
5614,1986
5616,2159
5617,2963
5618,2964
5619,2965
5620,2966
5621,2101
5622,423
5622,3119
5622,5674
5623,2967
5625,2968
5626,2119
5627,2969
5632,2453
5633,597
5633,2970
5635,1999
5636,2971
5637,575
5638,2972
5639,2028
5640,2973
5643,2974
5644,2975
5645,2976
5647,2977
5649,671
5650,2393
5651,2507
5652,2084
5654,2974
5655,2978
5656,2979
5657,2980
5658,820
5659,1464
5659,5865
5660,612
5661,2981
5661,5636
5662,912
5663,2540
5665,2982
5666,2983
5667,2266
5668,1956
5668,7512
5671,2984
5672,2985
5673,2986
5674,2142
5676,2332
5677,2692
5679,2987
5680,2988
5681,2145
5682,2704
5683,2136
5684,2989
5685,2990
5686,906
5687,2991
5688,2992
5689,2993
5689,7513
5690,2677
5691,2994
5691,6766
5691,7514
5692,2885
5693,2995
5695,1256
5696,1231
5696,3035
5697,2996
5698,2997
5700,543
5701,2998
5702,2999
5703,1956
5704,2881
5706,3000
5707,2172
5708,3001
5709,421
5710,701
5711,3002
5712,3003
5713,418
5715,296
5716,1524
5717,3004
5718,2422
5719,2238
5720,2066
5722,1990
5723,2878
5724,3005
5726,2501
5728,2445
5729,354
5731,1999
5732,3006
5733,3007
5734,2216
5736,2467
5737,918
5738,3008
5739,3009
5740,900
5742,3010
5742,7515
5743,3011
5745,3012
5746,2400
5747,3013
5749,3014
5750,1397
5751,3015
5751,7516
5752,2734
5753,3016
5754,3017
5754,7517
5756,3018
5757,3019
5760,3020
5761,3021
5763,3022
5764,2293
5765,3023
5766,3024
5768,2101
5770,2324
5771,500
5772,2103
5773,2177
5774,3025
5775,3026
5776,2720
5777,1790
5778,3027
5778,7518
5779,3028
5780,2694
5781,2176
5785,3029
5786,2984
5789,3030
5789,4210
5790,2843
5793,3031
5794,3031
5795,2147
5796,3032
5797,2625
5797,3033
5798,2604
5799,689
5800,1994
5801,902
5803,3034
5804,2207
5805,3035
5806,2503
5807,3036
5808,3037
5809,2906
5810,1420
5811,3038
5811,7519
5812,3039
5813,3040
5814,282
5817,308
5818,597
5819,2540
5821,3041
5822,2199
5824,2153
5824,3042
5824,5797
5826,820
5828,2661
5828,7520
5828,8134
5830,3043
5831,3044
5831,6164
5832,912
5833,2054
5834,3045
5834,7521
5835,3046
5836,1273
5838,2066
5839,2776
5840,3047
5841,898
5841,7522
5843,2690
5844,2103
5845,3048
5846,3049
5847,2412
5847,3050
5848,204
5848,7523
5849,2437
5850,1989
5851,3051
5853,3052
5854,2883
5855,1439
5856,1956
5857,3053
5858,2637
5859,1956
5860,3054
5861,3055
5862,3056
5865,3057
5866,2344
5867,2751
5869,3058
5871,3059
5872,2346
5873,3060
5873,7524
5875,2100
5876,1204
5877,3061
5878,3062
5878,7525
5878,8135
5879,1801
5879,7358
5880,597
5881,2076
5882,2704
5883,3063
5884,2189
5884,7526
5885,3064
5886,1956
5887,708
5888,2243
5889,2860
5889,3065
5891,3066
5892,3067
5893,3068
5894,3069
5895,2875
5896,2331
5897,3070
5898,3071
5899,857
5900,906
5901,3072
5902,2275
5905,3073
5907,490
5908,648
5909,3074
5910,2753
5911,2568
5912,3075
5914,3076
5915,3077
5916,3078
5917,1148
5918,3079
5920,2311
5921,415
5921,3080
5921,8136
5922,794
5922,1063
5923,174
5924,3081
5925,156
5925,3173
5927,1373
5928,971
5930,483
5931,310
5932,2944
5933,3082
5937,3083
5939,3084
5939,7527
5941,3085
5944,93
5945,964
5947,3086
5949,5
5950,1186
5951,624
5952,964
5955,268
5961,211
5962,723
5964,494
5965,1091
5966,289
5967,1139
5969,1545
5970,211
5971,3087
5972,624
5974,102
5975,3088
5978,784
5980,3089
5982,3090
5984,2662
5985,3091
5988,463
5989,1698
5991,3092
5992,3093
5993,971
5993,6306
5994,883
5995,1393
5996,3094
5996,7528
5997,102
5998,3095
5999,3096
5999,7529
5999,8137
6000,627
6002,3097
6004,32
6004,5516
6005,1515
6006,1289
6007,971
6008,1091
6009,1542
6010,3098
6011,216
6012,3099
6014,831
6015,3100
6015,3144
6015,8138
6016,2662
6017,3095
6018,831
6019,1390
6020,624
6020,3111
6020,7530
6022,69
6023,3101
6023,4348
6024,3102
6025,3103
6026,1091
6028,818
6029,118
6030,1378
6031,973
6031,3104
6032,1547
6034,658
6034,1391
6035,268
6036,66
6036,6687
6038,1333
6038,7531
6039,1390
6040,971
6041,3105
6043,1289
6044,1526
6046,223
6047,658
6051,3106
6053,624
6054,3107
6056,3108
6059,1064
6060,3106
6061,1141
6062,3109
6063,3110
6064,794
6065,1091
6066,1378
6067,3111
6068,1333
6069,725
6070,1193
6071,3112
6074,1542
6075,1330
6076,2240
6077,3106
6078,3113
6083,234
6085,1287
6086,1091
6086,6704
6088,198
6093,1390
6094,735
6095,85
6095,363
6096,198
6097,1287
6099,577
6100,268
6101,3114
6104,3097
6104,7532
6105,48
6108,571
6109,3116
6110,3106
6111,733
6112,3107
6114,167
6116,1182
6117,571
6120,971
6120,1393
6122,2599
6124,3104
6127,9
6130,2599
6131,735
6133,10
6135,310
6136,69
6137,624
6138,542
6138,7533
6139,878
6140,3117
6141,3118
6143,945
6145,3119
6146,29
6147,3120
6149,3112
6150,1378
6151,3121
6153,1511
6154,3107
6155,3122
6158,1287
6159,3123
6160,3124
6162,283
6163,283
6164,3125
6165,2389
6167,1995
6168,118
6169,9
6171,3084
6172,1044
6173,342
6176,805
6178,1984
6179,234
6180,3126
6183,3127
6184,3106
6185,2662
6186,2182
6187,694
6188,1435
6190,1431
6191,3128
6195,48
6196,536
6197,43
6197,1037
6199,577
6200,289
6201,2094
6202,1976
6203,1551
6205,1378
6207,1333
6210,3095
6210,3478
6211,3129
6212,504
6214,3130
6216,658
6219,3131
6220,3132
6222,1091
6223,971
6224,709
6225,839
6226,1044
6229,733
6230,1193
6231,3128
6233,234
6235,1198
6237,380
6238,3133
6240,642
6241,971
6242,1545
6243,1526
6244,1426
6245,1091
6246,1016
6248,3134
6250,302
6251,571
6252,3107
6253,3135
6254,3136
6255,198
6255,1526
6256,310
6257,1464
6258,3137
6262,3118
6264,1133
6266,84
6266,3250
6269,3138
6270,2599
6271,3139
6272,3140
6273,2599
6275,3141
6277,1426
6279,268
6281,3142
6282,3143
6283,571
6284,516
6285,3144
6286,1702
6287,463
6288,167
6288,1616
6289,3087
6292,3145
6292,7534
6293,1287
6295,1296
6297,1091
6298,3137
6301,3146
6303,658
6304,142
6308,467
6309,516
6310,571
6312,3147
6314,1330
6315,494
6317,642
6319,1390
6320,3148
6321,1436
6323,3149
6324,3150
6325,463
6326,10
6328,476
6331,1096
6332,577
6333,500
6334,2192
6336,1091
6337,1426
6338,45
6339,3151
6340,3136
6343,167
6343,463
6347,945
6348,3152
6349,3124
6350,3153
6352,624
6353,3154
6354,627
6355,156
6355,3173
6356,1373
6357,216
6359,624
6360,2599
6361,516
6362,3137
6363,1182
6364,3112
6365,1393
6366,1091
6367,1198
6368,794
6369,235
6370,571
6371,3155
6372,10
6375,1287
6377,463
6378,277
6378,3156
6379,3091
6380,102
6381,1304
6382,3157
6383,268
6383,7328
6384,3158
6385,536
6387,3159
6387,7535
6389,3160
6391,3161
6391,7536
6392,3148
6394,883
6396,3162
6398,3163
6400,1623
6401,483
6404,360
6405,624
6406,1378
6407,1407
6412,469
6415,1407
6416,3164
6417,820
6418,3165
6419,363
6420,283
6421,3166
6423,807
6423,1205
6425,1393
6426,3106
6427,32
6428,1304
6428,2100
6429,735
6430,883
6431,302
6433,289
6435,234
6436,418
6436,2243
6437,3167
6438,3168
6438,6616
6439,174
6440,3136
6442,1378
6444,913
6446,624
6447,3169
6448,2599
6448,7537
6449,1390
6452,878
6453,3133
6454,1400
6461,3168
6463,735
6464,1091
6465,3170
6469,642
6472,2240
6474,3171
6475,1291
6476,289
6477,1200
6477,3172
6478,156
6478,3173
6479,1287
6481,3084
6483,2240
6485,913
6486,735
6487,1287
6488,3174
6489,3090
6491,283
6493,467
6495,2599
6498,143
6498,1333
6502,624
6503,1339
6504,1378
6506,3176
6509,3177
6510,3178
6510,7538
6512,1182
6513,3091
6516,3179
6518,51
6519,1542
6520,1101
6521,3180
6522,3181
6523,3087
6525,38
6526,3182
6527,3081
6530,3108
6532,3183
6532,4067
6534,3184
6535,571
6536,3185
6539,10
6541,3182
6541,7539
6543,577
6544,3186
6546,3168
6547,3112
6548,1373
6549,2389
6550,289
6550,1551
6551,3187
6553,3188
6554,3106
6556,3137
6557,23
6559,102
6560,743
6560,1137
6560,1400
6562,10
6562,463
6563,283
6565,3174
6566,3189
6567,1198
6568,1373
6569,654
6570,721
6571,3190
6573,43
6574,235
6574,7540
6575,3191
6576,723
6577,1091
6578,2599
6579,3192
6580,32
6581,483
6583,1407
6584,1091
6586,342
6588,38
6589,1448
6590,3193
6591,102
6592,3102
6593,3194
6594,3122
6597,283
6598,733
6599,971
6600,1984
6602,3195
6603,709
6606,3125
6608,1101
6609,629
6610,3095
6611,658
6611,4540
6612,9
6613,283
6615,32
6616,883
6617,667
6618,1407
6618,3168
6619,971
6621,624
6624,1333
6625,2182
6626,3148
6627,38
6628,1547
6629,971
6630,3168
6633,2599
6634,3183
6635,1426
6636,3193
6638,3168
6639,1064
6639,3181
6640,3196
6641,3197
6642,3198
6642,7541
6643,10
6643,1393
6643,7542
6646,784
6647,2599
6648,2389
6649,277
6649,7543
6650,1091
6651,1378
6652,1435
6655,51
6655,5961
6656,3124
6657,1378
6659,3189
6660,483
6661,3199
6662,756
6662,1238
6663,695
6664,3124
6666,3200
6667,3168
6668,235
6669,467
6670,3201
6671,3095
6673,121
6675,10
6676,553
6677,216
6678,752
6679,883
6680,883
6681,3202
6683,121
6685,1091
6686,1091
6687,3203
6688,923
6689,310
6691,577
6692,1063
6693,1373
6695,3124
6696,3204
6697,483
6698,289
6699,784
6701,3205
6702,3128
6704,571
6706,415
6707,216
6708,48
6709,733
6710,571
6711,3206
6712,156
6712,3173
6713,476
6714,971
6716,3193
6717,1175
6720,1373
6722,839
6723,3207
6724,43
6724,3208
6724,3563
6725,3209
6726,1133
6727,3158
6728,289
6731,694
6732,3210
6734,15
6736,289
6737,1448
6739,1330
6742,1296
6743,624
6746,2389
6747,577
6747,3212
6748,3112
6749,142
6750,235
6751,2662
6753,839
6755,968
6755,2405
6755,3213
6755,7536
6756,2035
6760,3214
6761,3215
6762,995
6763,650
6764,735
6764,3206
6765,624
6766,500
6767,1532
6770,10
6770,7544
6772,3195
6772,3216
6774,3217
6775,15
6778,3124
6781,3148
6783,971
6783,1064
6783,1287
6784,3218
6785,3219
6787,3220
6788,798
6789,3221
6790,2241
6791,752
6792,3222
6794,945
6796,3106
6798,577
6799,694
6800,3111
6801,275
6802,3223
6803,3224
6804,1113
6805,3225
6807,3226
6810,83
6811,3202
6814,3227
6815,571
6815,832
6817,216
6818,3137
6819,3119
6820,1139
6821,1551
6822,3114
6823,3084
6823,3144
6824,10
6826,1551
6826,1881
6827,156
6828,3089
6830,481
6831,483
6833,400
6833,756
6836,3184
6837,1193
6838,839
6838,968
6838,3228
6839,1333
6840,42
6840,354
6841,3229
6842,2527
6845,2192
6846,2771
6849,1091
6850,756
6851,752
6852,1545
6853,156
6853,3173
6854,289
6855,3217
6856,658
6857,752
6858,589
6858,7545
6859,500
6860,3086
6861,2146
6863,214
6865,1373
6866,3230
6868,467
6869,66
6870,1194
6871,1984
6872,810
6874,3094
6874,7528
6875,426
6875,3231
6876,883
6877,756
6878,121
6879,405
6881,289
6882,477
6883,480
6883,3244
6884,667
6887,1562
6889,483
6891,624
6892,756
6893,1373
6895,915
6896,3232
6896,3772
6896,7546
6897,3233
6898,3234
6900,3095
6902,3235
6902,7547
6903,3102
6903,3163
6905,1091
6908,733
6910,3236
6912,3224
6913,1385
6914,624
6915,3114
6915,7627
6918,142
6919,289
6922,1393
6923,549
6923,7548
6924,3106
6925,3237
6926,1547
6929,61
6929,971
6935,302
6940,964
6942,3240
6944,156
6946,571
6947,3108
6949,84
6953,3241
6956,1064
6956,1113
6960,1016
6962,481
6963,216
6966,883
6968,469
6969,756
6970,709
6971,658
6972,2662
6973,744
6974,798
6977,756
6977,3809
6978,735
6978,3206
6980,733
6983,500
6984,3201
6985,89
6987,964
6989,3133
6991,1091
6993,3243
6995,3122
6997,492
6997,3244
7000,1091
7001,3245
7002,3246
7004,624
7005,1426
7009,476
7010,805
7011,9
7013,3106
7017,1378
7018,3170
7019,3248
7021,3129
7022,756
7024,1551
7025,3249
7027,167
7029,820
7030,467
7031,3250
7035,695
7036,1729
7036,3000
7037,1330
7039,1448
7040,3187
7041,571
7043,3221
7044,1091
7045,2182
7046,2389
7047,310
7048,3111
7049,121
7052,2944
7054,3144
7055,477
7059,48
7060,289
7062,964
7064,3252
7066,3111
7068,277
7072,538
7072,3253
7074,883
7074,7550
7076,516
7077,3111
7079,1182
7080,48
7081,302
7083,1193
7085,1407
7087,3138
7088,342
7089,571
7090,1551
7091,1616
7093,3116
7096,3254
7096,7551
7098,3255
7099,744
7100,118
7101,118
7103,3256
7104,118
7105,3116
7106,756
7109,3156
7110,1464
7111,3106
7112,463
7113,15
7114,536
7116,964
7117,486
7118,43
7119,3257
7121,3111
7122,1525
7122,2267
7124,1435
7125,10
7126,853
7127,67
7127,7170
7128,1091
7131,231
7131,5588
7132,1436
7133,516
7135,3258
7139,3080
7140,810
7141,624
7143,3183
7144,342
7146,3259
7147,3260
7148,2642
7150,3261
7151,1551
7152,1526
7153,1313
7154,658
7155,246
7159,536
7159,6558
7161,1113
7163,268
7165,463
7167,1426
7168,1382
7168,3150
7170,1601
7172,167
7173,1091
7175,48
7176,3122
7177,302
7178,1547
7181,913
7182,733
7183,3111
7184,289
7186,1373
7188,624
7188,7552
7189,1378
7191,3087
7193,1333
7194,1091
7197,3262
7200,3155
7201,2182
7202,694
7202,2537
7206,1551
7207,3174
7209,423
7209,948
7210,174
7211,695
7215,486
7216,1436
7218,463
7222,3256
7223,901
7224,3263
7225,3112
7227,1435
7228,3264
7229,794
7231,1091
7234,957
7234,3265
7235,883
7237,1551
7238,477
7242,121
7243,3154
7244,618
7244,7553
7246,3189
7247,1435
7248,3266
7251,3102
7252,2184
7253,3267
7254,499
7255,102
7256,1113
7260,289
7262,3268
7263,3141
7266,735
7266,3206
7267,216
7268,3269
7269,2389
7270,118
7271,216
7273,48
7274,268
7275,31
7275,3270
7275,7554
7275,8021
7276,3183
7278,3158
7280,971
7281,3271
7282,32
7283,784
7284,3272
7285,3273
7286,927
7286,1320
7287,3274
7290,735
7291,1995
7292,735
7293,3098
7295,3172
7296,3275
7299,3276
7300,32
7301,3277
7302,463
7303,784
7305,971
7306,17
7307,118
7308,883
7309,744
7310,3193
7311,3278
7312,3279
7316,3106
7317,17
7318,2199
7319,752
7320,3280
7321,516
7323,51
7324,1334
7324,7028
7325,654
7326,805
7327,1435
7329,572
7332,3281
7333,3172
7334,3106
7336,3082
7337,3282
7338,1545
7340,1330
7341,118
7342,467
7345,3019
7346,3106
7347,3129
7348,3133
7350,3093
7351,3221
7353,3284
7355,954
7355,7240
7356,3174
7358,971
7358,6494
7360,483
7362,342
7363,733
7367,2821
7368,573
7370,1435
7372,3285
7373,3286
7375,3287
7376,2184
7378,654
7379,3288
7381,520
7381,3290
7383,483
7385,624
7387,494
7390,3291
7393,3201
7396,1133
7397,3133
7399,504
7400,3136
7401,3087
7402,735
7404,3215
7407,1373
7409,483
7410,1373
7411,2182
7412,15
7413,3086
7417,1063
7418,504
7419,1551
7421,3133
7422,302
7423,667
7424,3133
7425,618
7425,7558
7425,8139
7426,3292
7427,3134
7429,3118
7430,523
7431,2184
7432,2185
7435,3293
7436,212
7437,3294
7444,3295
7446,3296
7448,682
7450,3297
7453,3298
7454,118
7456,497
7457,3299
7458,3300
7459,3301
7461,3302
7462,3303
7464,3304
7465,1103
7466,715
7467,114
7467,3400
7467,7559
7468,439
7469,3305
7470,3306
7471,1185
7472,2244
7473,3307
7474,3308
7475,3309
7475,7560
7476,461
7480,1580
7483,3310
7485,652
7488,3311
7489,3312
7490,656
7491,2025
7496,3313
7496,7561
7497,2388
7498,3314
7499,817
7500,3315
7502,439
7503,3316
7504,3317
7506,3318
7508,2886
7509,3319
7510,3320
7511,3321
7511,3886
7513,3322
7514,3323
7515,3324
7516,3325
7518,3326
7519,2378
7521,3327
7522,3328
7523,3329
7524,321
7525,3330
7526,3331
7527,3332
7528,2957
7530,3333
7531,3334
7531,7562
7532,3335
7533,3336
7534,3337
7535,3338
7536,548
7539,3339
7541,3340
7542,1174
7543,3341
7546,2143
7547,3342
7549,3343
7551,3344
7552,3345
7555,3346
7556,3347
7557,1200
7558,3348
7561,3349
7562,23
7563,971
7564,2690
7565,1552
7566,2782
7567,2105
7570,3350
7571,3351
7572,3352
7573,3353
7575,2717
7577,3354
7579,3355
7580,3356
7583,243
7584,61
7586,3357
7587,1154
7592,892
7593,3358
7596,2305
7598,3348
7599,1448
7600,1280
7601,3359
7602,285
7603,3360
7605,419
7612,3361
7613,3362
7615,3363
7616,3364
7619,3365
7621,51
7622,3366
7622,7563
7623,3367
7623,4217
7624,601
7625,3368
7626,3369
7627,3370
7629,3371
7630,3372
7631,3373
7635,2974
7637,1088
7639,1573
7642,1352
7643,3374
7643,7564
7645,1111
7646,3375
7648,3376
7649,3377
7650,616
7651,3378
7652,3379
7653,348
7654,3380
7655,1282
7657,1976
7658,3381
7659,3382
7661,496
7662,390
7663,3383
7665,3384
7668,3385
7669,3386
7670,3387
7671,3388
7673,903
7674,3389
7675,423
7676,893
7677,3390
7679,1510
7682,952
7684,3320
7685,213
7686,3391
7686,7565
7687,905
7688,3392
7688,7566
7690,3393
7690,7567
7693,3394
7695,2167
7697,3396
7698,1420
7698,7568
7700,87
7701,499
7705,952
7706,1601
7708,1667
7709,181
7710,114
7710,3397
7711,321
7712,3398
7713,3399
7714,3400
7715,3401
7719,3402
7720,3403
7721,868
7722,1441
7723,114
7723,3397
7725,3404
7727,1154
7730,2828
7731,1372
7732,170
7734,3405
7735,3406
7736,3407
7742,3408
7743,3409
7744,3349
7746,3410
7747,3411
7748,1547
7750,3412
7750,7569
7752,2561
7754,2690
7754,3468
7755,3108
7756,411
7757,3413
7758,3414
7759,3415
7760,3416
7761,1536
7762,953
7763,1203
7765,2264
7767,2184
7770,3417
7772,3418
7773,3419
7774,1419
7775,3420
7777,321
7778,2886
7780,3421
7783,38
7785,3422
7786,747
7787,3423
7788,3424
7791,511
7794,653
7796,2272
7798,3425
7799,532
7799,3426
7802,3427
7803,893
7804,3428
7805,3429
7806,1571
7806,7570
7807,3412
7807,7569
7808,3278
7811,591
7812,693
7814,3365
7815,3430
7817,3431
7819,1790
7820,214
7824,1523
7825,3432
7826,1342
7827,3433
7828,2184
7829,653
7830,956
7831,203
7833,2882
7835,1339
7836,1231
7837,3434
7839,292
7840,1088
7841,3435
7842,3436
7845,3348
7846,3437
7848,3438
7850,3439
7851,3388
7852,2416
7853,3402
7854,63
7854,2270
7854,8140
7856,2264
7858,3440
7859,3441
7862,701
7864,3442
7865,3443
7866,3444
7867,785
7868,3445
7870,3446
7871,3447
7873,3448
7875,2143
7876,28
7877,3449
7877,7571
7879,3450
7882,9
7883,3036
7885,2078
7887,3451
7890,3452
7891,2244
7893,26
7894,3453
7895,3454
7896,2133
7897,3455
7898,3456
7899,3457
7900,3458
7903,763
7904,3459
7905,1547
7906,3460
7907,3461
7908,3462
7910,727
7912,3463
7914,3464
7914,7572
7918,3465
7920,3055
7921,1236
7922,3466
7923,3114
7925,2244
7926,1384
7928,3467
7930,3468
7931,3469
7932,3470
7933,3471
7934,3472
7936,3473
7937,3319
7938,3474
7939,2341
7941,3475
7942,321
7943,885
7944,105
7945,616
7946,3476
7948,407
7949,533
7950,3477
7951,1688
7952,3478
7954,1160
7955,469
7956,3479
7957,533
7958,1136
7958,3480
7959,3481
7961,2376
7963,3482
7963,7573
7965,3483
7965,6286
7968,3484
7969,3485
7970,73
7972,3305
7973,3486
7974,3487
7975,3488
7977,3306
