movie_id,writer_id
9294,10465
9295,4100
9295,4202
9297,4816
9298,1519
9298,4817
9298,5088
9298,10273
9299,4090
9299,4259
9300,1262
9300,4818
9300,12356
9300,13033
9301,195
9301,335
9301,4296
9301,4819
9302,313
9303,3106
9307,4820
9309,4821
9312,437
9313,4822
9314,2686
9314,4823
9314,9436
9314,12357
9316,499
9316,2065
9316,4824
9317,4825
9319,856
9320,4826
9320,10274
9322,2352
9323,4280
9324,4827
9326,2302
9326,4828
9327,1142
9329,4829
9331,1234
9332,871
9332,4830
9335,4831
9336,272
9336,1495
9336,10042
9336,13034
9338,4286
9340,4459
9340,10161
9342,4277
9342,4798
9343,441
9343,3683
9343,4501
9343,10275
9345,1622
9346,4832
9346,10276
9348,4719
9348,6478
9349,2477
9354,4833
9354,10277
9354,12358
9355,1702
9356,1741
9356,1747
9356,4834
9356,10278
9357,4835
9357,10279
9360,3003
9360,4836
9361,201
9361,4837
9362,4838
9362,10280
9363,4839
9364,4840
9367,2356
9368,272
9368,4841
9368,12359
9369,4842
9370,4843
9371,4844
9371,6522
9371,10920
9372,4845
9373,4846
9373,10281
9374,1979
9374,4847
9374,10282
9375,966
9375,1234
9375,5010
9375,5078
9376,442
9376,4848
9376,12360
9376,13035
9378,4203
9378,4849
9378,10283
9381,4850
9381,10284
9381,12361
9382,4851
9383,1555
9385,4119
9386,4852
9388,4117
9388,4853
9388,10258
9389,4854
9391,4855
9393,1220
9394,3497
9395,3297
9397,4341
9402,4856
9403,4115
9405,4857
9406,4858
9406,10285
9411,730
9412,25
9413,4859
9414,683
9418,125
9419,1728
9419,4860
9421,4861
9423,1749
9426,665
9426,4222
9426,5218
9426,8001
9426,8628
9426,11476
9426,12703
9427,499
9427,3642
9427,4016
9428,1044
9428,4267
9428,10286
9430,4862
9432,4863
9432,10287
9434,4126
9436,1892
9438,2477
9439,645
9440,2744
9440,4864
9440,10288
9441,4865
9442,4866
9444,4365
9445,3487
9445,10289
9446,2477
9447,4867
9448,4192
9449,4868
9449,10290
9449,12362
9452,4869
9452,10291
9453,4106
9456,4139
9456,4188
9456,12363
9456,13036
9457,4870
9457,4985
9457,10296
9458,4871
9460,4872
9460,10292
9462,3566
9462,4630
9462,4873
9463,415
9463,4769
9464,4217
9464,6621
9465,4874
9465,10293
9467,342
9467,1489
9467,4125
9467,4560
9469,4875
9471,4876
9473,4877
9473,10294
9476,4878
9477,4879
9478,4518
9478,4880
9480,1078
9480,10295
9482,4426
9482,4870
9482,4985
9482,10296
9483,4881
9485,3698
9487,4500
9488,4882
9493,4883
9494,4331
9494,4884
9496,4885
9497,4886
9500,504
9503,4887
9504,4888
9504,10298
9505,2477
9506,4252
9507,4269
9507,4476
9509,3148
9510,4889
9510,4903
9510,10299
9512,4890
9513,2135
9514,1915
9515,25
9516,4891
9516,10300
9516,12364
9517,94
9520,4892
9520,10301
9521,4893
9522,4894
9522,10302
9523,4895
9523,10303
9523,12365
9523,13037
9525,4737
9526,305
9526,1767
9526,4719
9527,4896
9528,521
9528,10304
9530,4897
9530,10305
9531,4213
9532,385
9532,4477
9532,12366
9532,12884
9533,1541
9533,4898
9533,12367
9533,13038
9535,4899
9536,4900
9536,10306
9538,680
9538,706
9538,1347
9538,1502
9541,4901
9541,5383
9541,12368
9543,4902
9545,4903
9545,10307
9547,4904
9547,7171
9550,4905
9551,1695
9551,4906
9551,8997
9553,3571
9553,10308
9554,4907
9554,10309
9555,4543
9555,10310
9556,4908
9557,215
9557,10311
9558,4909
9558,8224
9561,4910
9562,3409
9563,4911
9564,3859
9566,4291
9567,4912
9567,10312
9568,4913
9569,4914
9569,10313
9570,1737
9570,10314
9571,4915
9572,4916
9572,10315
9573,4917
9573,8988
9574,25
9576,4918
9578,4919
9578,10316
9579,2670
9580,3670
9580,4267
9580,12369
9580,13039
9582,4920
9583,301
9583,3521
9583,9131
9583,10317
9585,4921
9585,10318
9586,175
9587,215
9587,3530
9591,4922
9592,174
9592,1435
9592,4270
9592,7853
9593,4356
9593,10123
9593,10319
9594,4923
9595,397
9597,1995
9600,4441
9601,3148
9601,3569
9602,4924
9602,10320
9603,2159
9603,4925
9604,4926
9605,4927
9605,10321
9605,12370
9606,3842
9608,4928
9608,6787
9609,4929
9610,669
9611,381
9612,4400
9613,4930
9614,4931
9614,8466
9617,27
9617,4932
9618,4222
9618,5218
9620,304
9620,4933
9621,4646
9621,4777
9621,4934
9622,4240
9622,4968
9624,4087
9625,4935
9626,4652
9627,4936
9629,4937
9629,10322
9629,12371
9631,1541
9631,4938
9631,7674
9631,10323
9632,4939
9632,7400
9632,10324
9633,2021
9634,4940
9634,10325
9634,12372
9635,4140
9635,4941
9636,2438
9639,3783
9640,3842
9641,3201
9641,3683
9641,12373
9642,4942
9642,10326
9643,4943
9643,10327
9644,4384
9644,4944
9645,4945
9645,10328
9646,4946
9647,1607
9648,1098
9648,4947
9650,4948
9651,1513
9651,4949
9653,4950
9653,10329
9653,12374
9654,2039
9656,4951
9657,683
9657,10330
9659,4952
9659,10331
9660,263
9660,4953
9660,5136
9660,10332
9660,13040
9661,3008
9661,4954
9661,10333
9663,4955
9666,680
9666,706
9667,4386
9670,4956
9671,4957
9673,1492
9676,4958
9677,4959
9679,1720
9681,4960
9681,10334
9682,4126
9684,4920
9688,1936
9688,4311
9688,10182
9689,4252
9690,415
9690,4322
9690,4539
9690,7275
9691,4961
9691,10335
9691,12375
9692,4137
9694,4690
9694,10336
9696,25
9697,4962
9697,10337
9698,4963
9698,10338
9700,4964
9702,4965
9704,4437
9704,10153
9705,4966
9707,4139
9707,4188
9708,4967
9709,4968
9709,10339
9710,4134
9710,4139
9711,4969
9712,4492
9717,4566
9719,4970
9719,10340
9720,4971
9724,4972
9724,5062
9725,4208
9725,4973
9725,10341
9725,12293
9726,4974
9726,10342
9728,4975
9728,10343
9729,4976
9730,4977
9731,4978
9734,4979
9735,2277
9736,4980
9736,10344
9736,12376
9736,13041
9737,4981
9738,3376
9739,1684
9740,4982
9741,304
9741,4933
9741,10201
9742,4806
9742,4983
9742,10270
9743,905
9743,4984
9744,4870
9744,4985
9744,10296
9745,4267
9745,7057
9749,1899
9750,4498
9750,4986
9750,10174
9750,12330
9753,3344
9753,4987
9754,2477
9755,4988
9756,4989
9756,10345
9757,97
9757,202
9760,4322
9760,4769
9762,4360
9763,3859
9764,4774
9764,4990
9769,4991
9769,6663
9770,110
9770,2331
9770,4992
9770,5364
9773,2900
9775,4993
9775,10346
9775,12377
9776,4994
9776,10347
9777,4255
9778,4965
9778,4995
9779,2217
9779,4090
9779,4255
9780,1659
9781,305
9781,1767
9781,4603
9781,4996
9782,1167
9784,4252
9785,4562
9787,4997
9788,4998
9792,3099
9792,10348
9792,12125
9792,13042
9793,4999
9795,5000
9795,10349
9796,1544
9797,3148
9797,3569
9798,5001
9800,1757
9801,2321
9801,4426
9801,8466
9802,5002
9803,5003
9803,10350
9804,5004
9804,10351
9805,5005
9805,10233
9806,5006
9808,2477
9809,561
9809,5007
9809,9603
9810,3125
9810,10352
9811,4792
9812,790
9812,4125
9812,5008
9812,12378
9813,5009
9814,3425
9815,1426
9815,10353
9816,2179
9816,5010
9819,4777
9819,4847
9819,5366
9819,8382
9822,5011
9822,10354
9823,3513
9825,4365
9826,5012
9826,8581
9827,4376
9828,5013
9830,683
9831,4769
9831,10355
9832,4956
9833,4127
9833,10076
9833,12379
9834,2501
9836,5014
9837,5015
9837,5344
9837,8340
9837,13043
9838,5016
9839,4540
9840,724
9840,4575
9840,12380
9841,5017
9843,5018
9844,583
9844,4905
9845,5019
9845,8683
9846,5020
9846,6837
9846,10356
9847,4404
9849,5021
9849,10357
9851,4126
9852,5022
9853,2703
9856,3842
9859,4480
9859,10166
9860,5023
9860,10358
9861,4106
9862,5024
9865,5025
9866,1512
9868,5026
9868,10359
9869,5027
9869,7050
9869,12381
9870,808
9871,4158
9873,5028
9874,3512
9874,3574
9875,4717
9875,5029
9876,5030
9879,4099
9879,10070
9880,5031
9882,5032
9883,3566
9883,4240
9883,4968
9884,5033
9885,1345
9885,8868
9885,12382
9886,4267
9889,1098
9889,1209
9889,2180
9889,10235
9890,5034
9890,10360
9892,1257
9892,5035
9893,842
9893,1327
9893,2288
9893,11833
9894,5036
9895,576
9895,4544
9898,5037
9899,4685
9900,5038
9901,5039
9902,4185
9902,5040
9903,5041
9903,10361
9904,5042
9905,4192
9906,5043
9906,6384
9907,4187
9907,4894
9909,784
9911,1258
9911,1987
9911,10362
9911,13044
9913,2352
9913,4607
9913,5044
9913,10363
9914,4459
9914,10161
9914,12383
9915,1920
9916,5045
9919,4292
9921,3583
9921,9798
9925,31
9927,4240
9927,4968
9928,5046
9928,10364
9930,746
9930,8656
9930,10365
9931,4657
9931,5047
9932,312
9933,112
9933,4198
9933,12384
9934,3189
9934,5048
9936,4158
9937,4400
9939,1238
9940,4722
9940,5049
9942,4707
9942,10366
9943,5050
9943,10367
9950,5051
9952,174
9952,1435
9953,5052
9955,1167
9956,5053
9956,5395
9956,10517
9957,5054
9957,9167
9957,10368
9958,5055
9961,4365
9961,5056
9961,10369
9961,12385
9964,4099
9964,10070
9965,5057
9965,10370
9967,373
9967,10371
9969,4656
9969,5058
9969,5088
9970,5059
9970,10372
9971,4647
9974,4126
9975,193
9977,5060
9977,10373
9978,5061
9980,4972
9980,5062
9982,1198
9982,5781
9982,8373
9984,1347
9984,1502
9985,4572
9987,5063
9988,2678
9989,706
9989,10374
9990,5064
9991,5065
9993,5066
9993,10375
9995,166
9995,4725
9995,5067
9996,5068
9996,10376
9996,12386
9997,5069
9997,10377
9999,763
10001,2508
10002,5070
10003,5071
10003,10378
10004,738
10004,1489
10004,4560
10004,8653
10005,5072
10006,4267
10008,5073
10010,823
10013,5074
10015,2840
10016,5075
10018,3566
10019,3605
10022,4882
10022,5076
10022,10379
10023,5077
10024,966
10024,5078
10024,10231
10024,13045
10025,4570
10025,10194
10026,1817
10026,4365
10026,4429
10027,4324
10028,4212
10028,5079
10029,5080
10032,1454
10032,7808
10032,10380
10032,13046
10034,54
10034,1500
10034,2060
10034,2237
10038,5081
10039,3832
10040,5082
10040,10381
10042,2533
10043,5083
10045,5084
10046,415
10046,10382
10046,12387
10047,4853
10047,5085
10048,304
10048,2070
10048,3622
10048,4933
10049,5086
10050,823
10052,1944
10054,2256
10054,4090
10058,5087
10060,3973
10062,5088
10062,9276
10062,12388
10063,5089
10064,5090
10065,1451
10065,2256
10065,4090
10066,5091
10067,5092
10069,5093
10069,7079
10069,10383
10075,4573
10076,3973
10076,5094
10076,6239
10077,1536
10077,2477
10078,25
10079,4100
10079,4202
10081,3177
10084,2604
10085,3007
10085,5096
10086,510
10087,5097
10088,5098
10088,7825
10089,5099
10089,10384
10089,12389
10090,2337
10091,4914
10091,10385
10094,739
10094,842
10094,5100
10094,13047
10095,568
10096,5101
10097,5102
10098,5088
10101,5103
10101,10386
10101,11462
10101,13048
10102,5104
10104,2215
10104,5105
10104,10387
10105,5106
10106,4445
10107,5107
10108,4520
10109,4716
10109,5108
10109,12390
10111,5109
10111,10388
10112,5110
10112,8282
10113,5111
10114,5112
10116,397
10116,1136
10118,5105
10118,10387
10119,25
10120,5113
10120,10389
10121,5114
10123,5115
10127,5116
10127,10390
10129,5117
10130,680
10130,706
10131,4072
10131,5118
10131,7007
10132,2866
10133,3148
10133,10047
10134,5119
10135,5120
10136,4975
10136,5121
10138,5122
10138,10391
10141,5108
10142,2249
10147,1168
10148,5123
10149,4400
10150,842
10150,1327
10150,2288
10150,11833
10153,232
10153,8489
10154,3560
10154,5124
10157,5125
10157,10392
10159,5126
10160,4777
10160,4934
10162,1530
10162,5127
10163,5128
10164,2800
10164,3386
10164,10393
10167,5129
10168,4167
10169,3450
10169,5130
10169,10394
10169,12391
10171,5131
10172,4906
10176,4066
10176,4437
10176,4769
10176,10153
10177,76
10178,1
10178,1783
10178,5132
10178,13049
10180,4798
10180,10267
10186,4707
10186,10395
10188,5133
10189,5134
10192,1536
10192,5135
10194,4100
10194,4202
10194,5136
10194,12392
10195,5137
10195,10396
10196,5138
10197,5139
10198,4293
10198,5038
10199,5140
10199,10397
10199,12393
10200,2917
10203,5141
10203,10398
10204,4090
10204,5142
10204,10399
10205,5143
10206,5144
10206,10400
10207,5145
10208,5146
10209,2039
10209,5147
10211,5148
10212,5149
10212,10401
10213,1695
10213,3310
10213,5150
10213,8997
10215,5151
10216,5152
10218,5153
10218,10402
10219,5154
10219,10403
10219,12394
10224,5155
10225,5156
10225,10404
10225,12395
10228,5157
10228,10405
10228,12396
10231,5158
10232,5159
10233,5160
10233,10406
10234,5161
10235,272
10239,1904
10242,5162
10244,541
10244,5163
10246,5164
10247,79
10247,2874
10248,2477
10249,5165
10250,98
10250,5166
10250,5357
10255,4137
10256,5167
10257,4307
10258,5168
10259,5169
10259,10407
10259,12397
10261,5170
10261,10408
10262,5171
10263,5172
10266,5173
10267,5174
10267,10409
10267,12398
10268,4540
10268,5175
10269,5176
10270,5177
10271,5178
10271,10410
10272,4441
10274,5179
10275,5180
10275,10411
10276,4676
10277,328
10277,1633
10277,1700
10277,4646
10278,45
10278,997
10279,5181
10279,10412
10279,12399
10280,2277
10281,1941
10281,1987
10284,5182
10284,10413
10285,4734
10285,10414
10288,1643
10288,2595
10292,5183
10292,10415
10293,1451
10294,4882
10295,4484
10295,5004
10295,10351
10296,5184
10297,5185
10301,5151
10301,10416
10302,3603
10302,3644
10302,4032
10302,5186
10303,5187
10304,2246
10304,2529
10305,5188
10305,10417
10306,5189
10312,4889
10312,5115
10312,12400
10313,25
10313,10418
10314,4154
10314,8691
10317,5190
10318,1602
10318,10419
10319,4066
10319,4769
10319,4853
10320,5191
10321,3326
10322,5192
10323,488
10323,10420
10324,5193
10326,2152
10327,5194
10328,4121
10328,4322
10328,4769
10329,5195
10331,5196
10332,5197
10332,10421
10332,12401
10333,5198
10334,5199
10335,545
10337,5200
10338,5201
10338,10422
10339,355
10339,5202
10339,10423
10340,5203
10343,5204
10344,5205
10345,5206
10347,5207
10348,5208
10349,2533
10349,6182
10350,757
10350,1737
10352,5209
10354,5210
10355,5211
10355,6534
10358,4297
10360,5212
10360,10424
10361,2900
10363,3683
10363,10425
10363,12402
10366,5213
10369,709
10369,10426
10370,3965
10370,5214
10371,4267
10371,7057
10372,1246
10374,25
10375,4648
10376,5215
10378,4717
10378,5029
10379,5216
10380,676
10380,5217
10380,12403
10380,13050
10384,4267
10384,6412
10384,6875
10384,7057
10384,13051
10385,4222
10385,5218
10385,10451
10385,12404
10386,5046
10386,10364
10387,5219
10387,7438
10387,10427
10388,1544
10388,3822
10389,3022
10389,3500
10389,12405
10391,5220
10393,1979
10393,5221
10393,12406
10394,5222
10394,10428
10395,1418
10395,2477
10395,3658
10395,4404
10397,2251
10400,5223
10403,193
10403,4881
10406,4829
10406,10327
10407,5224
10410,5225
10411,5226
10412,5227
10412,10429
10415,5228
10416,5229
10416,10430
10422,3851
10423,4255
10423,5230
10425,4100
10425,4202
10425,4607
10426,1749
10426,10431
10427,177
10427,5231
10427,10432
10427,12407
10428,521
10430,4433
10430,10433
10431,3165
10432,4087
10434,5232
10436,5233
10436,10434
10437,5234
10437,8045
10438,5235
10438,10435
10440,2499
10440,5236
10441,5237
10442,5238
10443,5239
10443,10436
10446,1123
10447,5240
10447,10437
10448,4725
10448,5241
10448,12408
10449,5242
10449,10438
10449,12332
10450,929
10450,4077
10454,3476
10454,10439
10460,3101
10461,328
10461,1700
10461,6644
10461,10965
10464,1933
10464,9090
10465,5243
10465,10440
10467,5244
10468,5245
10468,10441
10470,3577
10470,5246
10471,4093
10471,4448
10471,7990
10472,1895
10472,10442
10474,2440
10474,3480
10475,5247
10476,1468
10477,5248
10477,10443
10478,4320
10478,10444
10481,1606
10485,4132
10486,4877
10486,10294
10487,4784
10488,1098
10488,5249
10488,10235
10488,12412
10490,5250
10490,10445
10490,12409
10491,1152
10491,1602
10491,4222
10491,5218
10492,4324
10492,5251
10493,5252
10493,9024
10494,1451
10496,5253
10496,10446
10496,12410
10497,5254
10498,4341
10499,4341
10500,4853
10500,4963
10500,10338
10501,347
10501,5255
10502,5256
10504,4094
10504,4637
10507,5257
10507,10447
10507,12411
10507,13052
10511,5258
10514,5259
10515,5260
10515,10448
10517,5261
10517,10449
10519,3859
10521,5262
10521,10450
10522,511
10525,4417
10526,5263
10526,8838
10529,1098
10529,10451
10529,12412
10532,5264
10532,10452
10533,5265
10533,10453
10534,3551
10534,5266
10535,347
10535,10454
10535,12413
10536,195
10536,763
10536,801
10536,4282
10537,5267
10538,5268
10539,5269
10540,5049
10540,5270
10541,692
10541,10455
10542,5271
10543,727
10543,10456
10544,4631
10545,1932
10548,1492
10548,1702
10551,5272
10551,10457
10552,4104
10552,4142
10553,1965
10554,5273
10555,5274
10556,5275
10557,4603
10557,4996
10558,5276
10560,5277
10561,3009
10561,4550
10561,9573
10561,10458
10563,1489
10563,4165
10563,4560
10563,5278
10564,4262
10565,5279
10565,10459
10566,3622
10567,415
10567,4322
10567,4539
10570,4775
10573,1536
10573,2477
10574,3851
10574,4226
10575,4773
10575,9024
10575,10460
10577,5280
10578,5281
10580,51
10582,4259
10582,5282
10582,5339
10583,5283
10585,1026
10586,149
10586,623
10587,193
10588,2477
10591,5284
10593,5285
10595,974
10595,4474
10598,5286
10599,5287
10599,10461
10600,5251
10601,4690
10602,883
10602,10222
10603,1441
10603,10231
10604,4365
10604,5417
10604,10462
10605,4646
10605,5288
10606,5289
10607,5290
10607,10463
10608,5291
10608,10464
10609,5292
10610,5293
10611,823
10614,681
10615,5294
10615,10466
10617,5295
10617,10467
10618,2802
10618,10468
10618,12414
10619,5296
10619,6341
10620,4804
10620,5297
10623,1451
10623,4255
10625,1451
10625,4797
10626,5298
10626,10469
10627,5299
10627,10470
10628,1544
10628,3822
10629,5300
10630,1935
10631,5301
10632,5174
10633,25
10633,4334
10634,5096
10635,2477
10638,5108
10638,5302
10638,12415
10640,4132
10640,10471
10640,12416
10641,545
10641,5303
10644,3546
10645,538
10645,918
10645,3670
10646,2256
10646,4090
10646,5304
10647,5305
10647,10472
10648,4960
10649,5306
10650,818
10651,5307
10652,195
10652,1920
10654,1741
10654,1747
10654,10473
10657,5308
10657,10474
10657,12417
10658,5309
10660,2070
10660,2820
10660,5310
10662,266
10662,7596
10662,10475
10664,5311
10666,4170
10668,649
10669,2900
10670,5312
10671,117
10672,5313
10676,5314
10677,5315
10679,4793
10679,10476
10679,12418
10681,4255
10681,10477
10682,5316
10682,10478
10682,12419
10683,5317
10687,5149
10687,5318
10687,6576
10687,6913
10689,649
10691,5319
10692,871
10692,5320
10694,5321
10695,5322
10697,4738
10699,5323
10699,10480
10700,4832
10700,5324
10700,10276
10701,2827
10703,2541
10703,5325
10703,10481
10703,13054
10704,1555
10704,4587
10705,4719
10706,5326
10708,5327
10710,5328
10711,4158
10713,4056
10713,10482
10714,5329
10714,10483
10715,5330
10716,4353
10717,5331
10717,10484
10718,2363
10718,4259
10719,112
10719,2301
10719,4198
10719,12420
10721,4667
10721,5025
10722,1198
10722,5332
10722,10485
10723,5161
10724,3859
10725,3566
10726,2563
10726,10088
10728,5333
10728,8277
10728,10486
10728,12421
10730,1541
10730,4898
10730,9204
10730,10487
10731,453
10732,5334
10733,860
10733,4091
10733,10034
10733,13055
10735,1840
10736,5335
10737,1198
10737,5051
10740,3816
10740,4222
10740,5218
10741,4271
10741,5336
10745,5337
10746,5338
10746,10488
10746,12422
10748,5339
10748,10489
10749,2809
10749,5340
10752,5341
10754,5342
10756,5343
10756,10490
10759,387
10759,427
10759,2120
10760,5344
10760,10491
10763,432
10763,5345
10764,5346
10764,5469
10764,10492
10765,5347
10765,8673
10765,12423
10767,5348
10767,10493
10770,5349
10771,4540
10774,4271
10774,5336
10774,5350
10774,10494
10775,5351
10775,10495
10776,4885
10776,10496
10777,5352
10777,10497
10778,2533
10784,5353
10784,10498
10785,5354
10785,10499
10789,5355
10792,5356
10792,10500
10792,10621
10793,1300
10797,5357
10798,3789
10798,5186
10799,4100
10799,4202
10801,104
10801,4820
10803,5358
10804,4137
10804,5359
10805,4334
10806,2612
10806,3718
10806,8409
10807,312
10807,4151
10810,1176
10815,25
10817,3678
10819,2914
10819,9524
10820,5360
10820,10501
10822,117
10822,8375
10823,135
10823,5361
10824,5362
10827,5363
10827,10502
10828,4992
10828,5364
10828,6145
10828,12424
10829,4559
10830,2086
10830,5193
10830,5365
10830,9162
10831,4777
10831,5366
10831,10503
10834,5367
10834,10504
10834,12425
10836,5368
10837,5369
10839,4983
10839,5370
10840,5371
10840,7047
10841,5372
10841,6489
10841,6802
10842,5373
10843,1570
10843,3851
10843,4477
10843,10509
10844,2031
10844,2301
10844,12420
10845,4126
10847,680
10847,706
10847,1554
10847,8939
10848,5374
10850,5375
10850,10505
10850,12426
10850,13056
10852,5273
10852,10506
10852,12427
10852,13057
10854,4169
10855,1017
10855,8745
10858,5376
10859,5377
10859,10507
10861,792
10861,5378
10861,12428
10863,4271
10863,5336
10864,5379
10865,684
10865,8602
10866,703
10866,739
10867,5380
10867,10508
10867,12429
10869,4501
10869,5381
10872,4085
10874,2070
10874,4062
10876,1570
10876,4477
10876,10509
10878,4066
10878,4769
10878,12430
10878,13058
10879,467
10881,5291
10881,5382
10883,5383
10883,10510
10883,10511
10883,13059
10884,1568
10885,5384
10885,10511
10885,11567
10887,5385
10888,5386
10890,2516
10891,391
10891,418
10891,1754
10891,5387
10893,4737
10894,4583
10895,5388
10896,5389
10896,7551
10896,12431
10896,13060
10897,900
10897,1256
10898,662
10898,1600
10899,4414
10900,1817
10902,5390
10903,5391
10904,5392
10905,4255
10906,77
10908,5393
10909,5394
10909,10512
10911,5097
10915,4192
10915,5395
10917,737
10917,4882
10918,253
10918,1582
10919,5396
10920,5397
10921,576
10921,5108
10921,5302
10921,12415
10923,1452
10923,8898
10926,5398
10927,5399
10927,10513
10928,5097
10928,5400
10929,4161
10930,2756
10930,6221
10932,5401
10933,2191
10934,5402
10937,4100
10937,4202
10937,4601
10937,10514
10940,4756
10940,10515
10941,3782
10941,5403
10941,10516
10942,1542
10943,5404
10944,680
10944,706
10948,2376
10949,5405
10950,5406
10952,5407
10953,5408
10954,4085
10956,5409
10958,5410
10960,4882
10963,5411
10965,5412
10967,1473
10967,5413
10968,4661
10971,25
10972,5414
10972,10518
10973,5415
10973,10519
10973,12433
10973,13061
10974,5416
10974,10520
10974,12434
10974,13062
10975,4805
10977,645
10977,10521
10978,5417
10981,5418
10981,10522
10984,342
10984,4125
10984,5419
10984,8673
10985,730
10988,811
10988,4105
10989,5420
10990,5421
10991,1015
10992,1175
10992,6063
10993,4769
10994,2215
10994,4255
10995,1562
10995,6490
10997,1570
10998,117
11000,5422
11001,5423
11002,5424
11002,8742
11002,11792
11003,4125
11003,4137
11003,4379
11003,13063
11004,2555
11006,2107
11007,1206
11010,301
11012,5425
11013,2612
11014,5426
11014,10523
11018,551
11019,5427
11019,10524
11022,712
11024,221
11025,4910
11025,10525
11027,5428
11027,10526
11027,12435
11029,305
11030,5429
11031,763
11031,5430
11036,272
11040,1158
11041,4376
11042,2468
11043,5431
11044,2821
11045,1300
11046,4275
11049,1106
11049,10527
11051,5432
11051,10528
11052,2666
11055,1542
11056,5433
11058,4271
11058,5336
11058,10529
11059,3859
11060,5434
11061,4925
11061,5073
11062,4448
11062,10530
11064,5435
11064,10531
11065,3063
11066,851
11069,786
11069,5436
11070,4255
11070,10532
11073,4282
11074,5437
11075,4777
11075,4934
11076,5438
11078,4965
11079,4185
11079,5040
11080,5439
11080,10533
11081,1951
11081,2929
11082,4410
11083,5440
11084,5441
11085,2060
11086,993
11086,5442
11088,2070
11091,5444
11092,4267
11092,7057
11093,631
11093,1059
11094,5445
11096,5446
11096,10535
11097,5447
11097,10536
11097,12436
11097,13064
11099,1321
11099,4267
11099,4501
11099,5376
11100,895
11100,5450
11102,3670
11102,3876
11102,5303
11105,5448
11105,7694
11107,5449
11107,10537
11111,1640
11111,4550
11111,5450
11111,13065
11113,4881
11113,10538
11114,4222
11114,5218
11114,5451
11114,10539
11118,4250
11118,9276
11118,10085
11121,1245
11121,5452
11121,8293
11121,10540
11125,5453
11125,10541
11127,5454
11128,5455
11130,5456
11130,10542
11132,4185
11132,5040
11133,5457
11134,1642
11135,4308
11135,5458
11136,5459
11137,4351
11137,5460
11138,5461
11139,5462
11140,4126
11142,5175
11143,5463
11144,3860
11144,5464
11145,2173
11145,5465
11146,5466
11148,5467
11148,10543
11150,5003
11150,10544
11151,2665
11151,10545
11152,3842
11154,5468
11154,10546
11155,1193
11155,1915
11155,5346
11155,5469
11156,5470
11160,5471
11161,4269
11161,4476
11162,2612
11163,5472
11165,5473
11166,5474
11166,10547
11167,5475
11172,2239
11172,5476
11177,3198
11177,4313
11177,4464
11187,5477
11188,5478
11196,5479
11199,3561
11200,5480
11200,10548
11201,5481
11202,1007
11205,5482
11206,5483
11206,10549
11210,5484
11212,2016
11213,5485
11217,5486
11218,5487
11224,5488
11224,10550
11225,2821
11228,1014
11233,5311
11233,10551
11236,5489
11236,10552
11239,5490
11240,5491
11241,5492
11241,10553
11243,5493
11243,10554
11244,5494
11246,5495
11255,5496
11255,10555
11255,12437
11256,5497
11258,5498
11259,1516
11259,10556
11260,5499
11262,5500
11263,5488
11263,5501
11263,5698
11263,12438
11264,5502
11266,5503
11266,10557
11268,5504
11268,10558
11268,10740
11270,5505
11271,5506
11271,10559
11272,5507
11272,10560
11274,5508
11275,7474
11277,3140
11277,9619
11277,10561
11278,5509
11279,3909
11282,5510
11284,3016
11284,3497
11284,10562
11285,5511
11286,5512
11292,5513
11293,532
11295,5514
11296,5515
11297,5516
11301,5517
11304,5518
11306,5519
11306,10563
11307,5520
11308,5521
11308,5673
11308,10564
11308,12439
11309,5522
11309,10565
11310,5523
11313,5524
11314,5525
11314,10566
11315,5526
11315,10567
11315,12440
11315,13066
11316,5081
11316,10568
11318,5527
11318,10569
11319,2594
11321,5528
11322,5032
11326,5529
11326,10570
11329,5530
11329,10571
11330,5531
11332,5532
11333,5533
11337,5534
11337,10572
11338,4404
11341,5535
11341,6095
11341,10573
11342,5536
11344,5537
11344,10574
11344,12441
11345,5538
11345,10561
11345,10575
11346,5539
11348,1965
11348,4756
11348,10576
11350,5540
11352,5541
11352,5971
11352,10577
11354,5542
11354,10578
11354,12442
11357,5543
11357,10579
11358,5544
11358,10580
11361,5545
11363,5546
11366,5547
11366,10581
11369,5548
11373,5510
11374,5549
11375,3252
11376,5550
11376,10582
11376,12443
11378,336
11378,10583
11382,5551
11382,10584
11383,5552
11383,5951
11383,6303
11383,13067
11384,5553
11385,5554
11387,5555
11387,5557
11387,10722
11387,12444
11389,5556
11393,3336
11393,5557
11393,10585
11393,13068
11395,5558
11395,5748
11396,5559
11398,5560
11400,3191
11400,5561
11403,5562
11405,5563
11408,5564
11410,5565
11413,5566
11413,10586
11415,5567
11418,1007
11422,5510
11426,426
11426,546
11426,5568
11429,5569
11429,10587
11431,5570
11434,5571
11434,10588
11438,4550
11438,5572
11439,5573
11440,5574
11440,6082
11441,5575
11445,5576
11447,5577
11448,5578
11450,5579
11450,10589
11451,5580
11452,5581
11457,5510
11459,5582
11463,5498
11465,2687
11467,5583
11467,10590
11468,5584
11469,5585
11469,10591
11476,2569
11476,6397
11477,5488
11478,5586
11480,5587
11482,5588
11482,10592
11482,10683
11482,10720
11483,4628
11483,5520
11486,1974
11486,8288
11486,11614
11489,5589
11489,10593
11489,12445
11489,13069
11495,5590
11503,4758
11503,10594
11503,12446
11506,5591
11508,5592
11509,2181
11510,1183
11512,1238
11514,5593
11515,5594
11515,5812
11516,5595
11516,10595
11521,5596
11521,10596
11523,5597
